Ref,Val,Package,PosX,PosY,Rot,Side
"R38","2.2K","R_0805_2012Metric_Pad1.20x1.40mm_HandSolder",-77.850000,-141.650000,180.000000,bottom
"R39","2.2K","R_0805_2012Metric_Pad1.20x1.40mm_HandSolder",-63.625000,-144.225000,0.000000,bottom
"R40","100K .1%","R_0805_2012Metric_Pad1.20x1.40mm_HandSolder",-87.850000,-122.100000,180.000000,bottom
"R41","100K .1%","R_0805_2012Metric_Pad1.20x1.40mm_HandSolder",-87.850000,-120.100000,180.000000,bottom
"R42","100K .1%","R_0805_2012Metric_Pad1.20x1.40mm_HandSolder",-99.150000,-119.200000,0.000000,bottom
"R43","100K .1%","R_0805_2012Metric_Pad1.20x1.40mm_HandSolder",-99.150000,-117.250000,0.000000,bottom
"R44","100K .1%","R_0805_2012Metric_Pad1.20x1.40mm_HandSolder",-87.850000,-146.250000,180.000000,bottom
"R45","100K .1%","R_0805_2012Metric_Pad1.20x1.40mm_HandSolder",-87.850000,-144.250000,180.000000,bottom
"R46","100K .1%","R_0805_2012Metric_Pad1.20x1.40mm_HandSolder",-99.200000,-143.200000,0.000000,bottom
"R47","100K .1%","R_0805_2012Metric_Pad1.20x1.40mm_HandSolder",-99.200000,-141.250000,0.000000,bottom
"R48","43K","R_0805_2012Metric_Pad1.20x1.40mm_HandSolder",-87.850000,-118.100000,180.000000,bottom
"R49","43K","R_0805_2012Metric_Pad1.20x1.40mm_HandSolder",-96.050000,-114.800000,90.000000,bottom
"R50","43K","R_0805_2012Metric_Pad1.20x1.40mm_HandSolder",-87.850000,-142.250000,180.000000,bottom
"R51","43K","R_0805_2012Metric_Pad1.20x1.40mm_HandSolder",-96.000000,-138.800000,90.000000,bottom
"R52","332K .1%","R_0805_2012Metric_Pad1.20x1.40mm_HandSolder",-87.850000,-124.100000,180.000000,bottom
"R53","332K .1%","R_0805_2012Metric_Pad1.20x1.40mm_HandSolder",-99.150000,-121.150000,0.000000,bottom
"R54","332K .1%","R_0805_2012Metric_Pad1.20x1.40mm_HandSolder",-87.850000,-148.250000,180.000000,bottom
"R55","332K .1%","R_0805_2012Metric_Pad1.20x1.40mm_HandSolder",-99.200000,-145.150000,0.000000,bottom
"R56","10K","R_0805_2012Metric_Pad1.20x1.40mm_HandSolder",-75.050000,-144.210000,180.000000,bottom
"R57","10K","R_0805_2012Metric_Pad1.20x1.40mm_HandSolder",-59.875000,-145.375000,0.000000,bottom
"R58","43K","R_0805_2012Metric_Pad1.20x1.40mm_HandSolder",-61.775000,-105.725000,0.000000,bottom
"R59","680","R_0805_2012Metric_Pad1.20x1.40mm_HandSolder",-78.050000,-158.650000,0.000000,bottom
"R60","680","R_0805_2012Metric_Pad1.20x1.40mm_HandSolder",-109.475000,-158.650000,180.000000,bottom
"R61","100K .1%","R_0805_2012Metric_Pad1.20x1.40mm_HandSolder",-87.000000,-87.625000,180.000000,bottom
"R62","100K .1%","R_0805_2012Metric_Pad1.20x1.40mm_HandSolder",-103.200000,-85.175000,0.000000,bottom
"R63","100K .1%","R_0805_2012Metric_Pad1.20x1.40mm_HandSolder",-89.475000,-101.350000,-90.000000,bottom
"R64","100K .1%","R_0805_2012Metric_Pad1.20x1.40mm_HandSolder",-103.275000,-97.950000,-90.000000,bottom
"R65","100K .1%","R_0805_2012Metric_Pad1.20x1.40mm_HandSolder",-84.050000,-117.795000,180.000000,bottom
"R66","10K","R_0805_2012Metric_Pad1.20x1.40mm_HandSolder",-86.620000,-103.450000,180.000000,bottom
"R67","10K","R_0805_2012Metric_Pad1.20x1.40mm_HandSolder",-86.600000,-100.450000,180.000000,bottom
"R68","10K","R_0805_2012Metric_Pad1.20x1.40mm_HandSolder",-70.200000,-99.450000,90.000000,bottom
"R69","2.2K","R_0805_2012Metric_Pad1.20x1.40mm_HandSolder",-117.150000,-62.100000,-90.000000,bottom
"R70","2.2K","R_0805_2012Metric_Pad1.20x1.40mm_HandSolder",-118.425000,-73.825000,90.000000,bottom
"R71","2.2K","R_0805_2012Metric_Pad1.20x1.40mm_HandSolder",-117.175000,-86.675000,-90.000000,bottom
"R72","2.2K","R_0805_2012Metric_Pad1.20x1.40mm_HandSolder",-118.450000,-98.500000,90.000000,bottom
"R73","100K .1%","R_0805_2012Metric_Pad1.20x1.40mm_HandSolder",-102.000000,-120.175000,90.000000,bottom
"R74","100K .1%","R_0805_2012Metric_Pad1.20x1.40mm_HandSolder",-87.850000,-150.225000,0.000000,bottom
"R75","100K .1%","R_0805_2012Metric_Pad1.20x1.40mm_HandSolder",-102.025000,-146.150000,-90.000000,bottom
"R97","2.2K","R_0805_2012Metric_Pad1.20x1.40mm_HandSolder",-117.175000,-112.025000,-90.000000,bottom
"R98","2.2K","R_0805_2012Metric_Pad1.20x1.40mm_HandSolder",-118.425000,-123.725000,90.000000,bottom
"R99","2.2K","R_0805_2012Metric_Pad1.20x1.40mm_HandSolder",-117.175000,-135.975000,-90.000000,bottom
"R100","2.2K","R_0805_2012Metric_Pad1.20x1.40mm_HandSolder",-118.450000,-147.575000,90.000000,bottom
"R125","10K","R_0805_2012Metric_Pad1.20x1.40mm_HandSolder",-61.100000,-54.150000,-90.000000,bottom
"R126","10K","R_0805_2012Metric_Pad1.20x1.40mm_HandSolder",-77.650000,-61.075000,90.000000,bottom
"R127","10K","R_0805_2012Metric_Pad1.20x1.40mm_HandSolder",-87.275000,-52.300000,-90.000000,bottom
"R128","10K","R_0805_2012Metric_Pad1.20x1.40mm_HandSolder",-89.850000,-52.275000,-90.000000,bottom
"R141","20K","R_0805_2012Metric_Pad1.20x1.40mm_HandSolder",-65.225000,-67.250000,-90.000000,bottom
"R142","100K .1%","R_0805_2012Metric_Pad1.20x1.40mm_HandSolder",-61.375000,-107.750000,0.000000,bottom
"R143","100K .1%","R_0805_2012Metric_Pad1.20x1.40mm_HandSolder",-58.425000,-106.425000,-90.000000,bottom
"TP1","TestPoint","TestPoint_Keystone_5005-5009_Compact",-59.400000,-157.000000,180.000000,bottom
"TP2","TestPoint","TestPoint_Keystone_5005-5009_Compact",-68.375000,-157.000000,180.000000,bottom
"TP3","TestPoint","TestPoint_Keystone_5000-5004_Miniature",-75.800000,-103.900000,180.000000,bottom
"TP4","TestPoint","TestPoint_Keystone_5000-5004_Miniature",-78.050000,-75.650000,180.000000,bottom
"U1","TL072CDR","SOIC-8-1EP_3.9x4.9mm_P1.27mm_EP2.29x3mm",-93.500000,-81.450000,0.000000,bottom
"U2","TL072CDR","SOIC-8_3.9x4.9mm_P1.27mm",-93.500000,-93.400000,0.000000,bottom
"U4","TL072CDR","SOIC-8-1EP_3.9x4.9mm_P1.27mm_EP2.29x3mm",-117.800000,-67.950000,-90.000000,bottom
"U5","TL072CDR","SOIC-8_3.9x4.9mm_P1.27mm",-60.700000,-101.750000,0.000000,bottom
"U6","AD5328","TSSOP-16_4.4x5mm_P0.65mm",-73.500000,-93.650000,90.000000,bottom
